Entidad,Fecha,Confirmados
COLIMA,2020-05-15,5
COLIMA,2020-05-16,8
COLIMA,2020-05-17,5
COLIMA,2020-05-18,9
COLIMA,2020-05-19,4
COLIMA,2020-05-20,12
COLIMA,2020-05-21,4
COLIMA,2020-05-22,8
COLIMA,2020-05-23,7
COLIMA,2020-05-24,5
COLIMA,2020-05-25,8
COLIMA,2020-05-26,2
COLIMA,2020-05-27,4
COLIMA,2020-05-28,12
COLIMA,2020-05-29,5
COLIMA,2020-05-30,10
COLIMA,2020-05-31,12
COLIMA,2020-06-01,19
COLIMA,2020-06-02,10
COLIMA,2020-06-03,9
COLIMA,2020-06-04,7
COLIMA,2020-06-05,11
COLIMA,2020-06-06,12
COLIMA,2020-06-07,16
COLIMA,2020-06-08,16
COLIMA,2020-06-09,15
COLIMA,2020-06-10,9
COLIMA,2020-06-11,12
COLIMA,2020-06-12,17
COLIMA,2020-06-13,15
COLIMA,2020-06-14,18
COLIMA,2020-06-15,23
COLIMA,2020-06-16,22
COLIMA,2020-06-17,8
COLIMA,2020-06-18,20
COLIMA,2020-06-19,25
COLIMA,2020-06-20,25
COLIMA,2020-06-21,25
COLIMA,2020-06-22,20
COLIMA,2020-06-23,13
COLIMA,2020-06-24,18
COLIMA,2020-06-25,15
COLIMA,2020-06-26,29
COLIMA,2020-06-27,33
COLIMA,2020-06-28,17
COLIMA,2020-06-29,27
COLIMA,2020-06-30,29
COLIMA,2020-07-01,27
COLIMA,2020-07-02,23
COLIMA,2020-07-03,30
COLIMA,2020-07-04,27
COLIMA,2020-07-05,37
COLIMA,2020-07-06,47
COLIMA,2020-07-07,41
COLIMA,2020-07-08,27
COLIMA,2020-07-09,40
COLIMA,2020-07-10,50
COLIMA,2020-07-11,39
COLIMA,2020-07-12,49
COLIMA,2020-07-13,64
COLIMA,2020-07-14,55
COLIMA,2020-07-15,47
COLIMA,2020-07-16,49
COLIMA,2020-07-17,57
COLIMA,2020-07-18,56
COLIMA,2020-07-19,69
COLIMA,2020-07-20,72
COLIMA,2020-07-21,52
COLIMA,2020-07-22,51
COLIMA,2020-07-23,44
COLIMA,2020-07-24,52
COLIMA,2020-07-25,65
COLIMA,2020-07-26,53
COLIMA,2020-07-27,48
COLIMA,2020-07-28,54
COLIMA,2020-07-29,21
COLIMA,2020-07-30,40
COLIMA,2020-07-31,70
COLIMA,2020-08-01,73
COLIMA,2020-08-02,62
COLIMA,2020-08-03,58
COLIMA,2020-08-04,53
COLIMA,2020-08-05,44
COLIMA,2020-08-06,45
COLIMA,2020-08-07,70
COLIMA,2020-08-08,60
COLIMA,2020-08-09,90
COLIMA,2020-08-10,90
COLIMA,2020-08-11,41
COLIMA,2020-08-12,43
COLIMA,2020-08-13,52
COLIMA,2020-08-14,67
COLIMA,2020-08-15,64
COLIMA,2020-08-16,52
COLIMA,2020-08-17,51
COLIMA,2020-08-18,27
COLIMA,2020-08-19,20
COLIMA,2020-08-21,1
DURANGO,2020-03-06,1
DURANGO,2020-03-09,1
DURANGO,2020-03-11,1
DURANGO,2020-03-15,1
DURANGO,2020-03-18,2
DURANGO,2020-03-19,1
DURANGO,2020-03-23,2
DURANGO,2020-03-24,1
DURANGO,2020-03-25,1
DURANGO,2020-03-28,1
DURANGO,2020-03-29,1
DURANGO,2020-03-30,2
DURANGO,2020-04-02,1
DURANGO,2020-04-04,1
DURANGO,2020-04-06,1
DURANGO,2020-04-08,2
DURANGO,2020-04-10,4
DURANGO,2020-04-11,4
DURANGO,2020-04-12,1
DURANGO,2020-04-13,3
DURANGO,2020-04-14,6
DURANGO,2020-04-16,1
DURANGO,2020-04-18,2
DURANGO,2020-04-19,2
DURANGO,2020-04-20,5
DURANGO,2020-04-21,3
DURANGO,2020-04-22,6
DURANGO,2020-04-23,5
DURANGO,2020-04-24,7
DURANGO,2020-04-25,4
DURANGO,2020-04-26,10
DURANGO,2020-04-27,3
DURANGO,2020-04-28,5
DURANGO,2020-04-29,1
DURANGO,2020-04-30,2
DURANGO,2020-05-01,10
DURANGO,2020-05-02,6
DURANGO,2020-05-03,6
DURANGO,2020-05-04,7
DURANGO,2020-05-05,8
DURANGO,2020-05-06,10
DURANGO,2020-05-07,11
DURANGO,2020-05-08,8
DURANGO,2020-05-09,8
DURANGO,2020-05-10,4
DURANGO,2020-05-11,8
DURANGO,2020-05-12,7
DURANGO,2020-05-13,10
DURANGO,2020-05-14,16
DURANGO,2020-05-15,16
DURANGO,2020-05-16,13
DURANGO,2020-05-17,7
DURANGO,2020-05-18,19
DURANGO,2020-05-19,21
DURANGO,2020-05-20,19
DURANGO,2020-05-21,14
DURANGO,2020-05-22,16
DURANGO,2020-05-23,26
DURANGO,2020-05-24,27
DURANGO,2020-05-25,26
DURANGO,2020-05-26,25
DURANGO,2020-05-27,32
DURANGO,2020-05-28,40
DURANGO,2020-05-29,31
DURANGO,2020-05-30,38
DURANGO,2020-05-31,35
DURANGO,2020-06-01,73
DURANGO,2020-06-02,37
DURANGO,2020-06-03,45
DURANGO,2020-06-04,56
DURANGO,2020-06-05,66
DURANGO,2020-06-06,60
DURANGO,2020-06-07,53
DURANGO,2020-06-08,54
DURANGO,2020-06-09,42
DURANGO,2020-06-10,59
DURANGO,2020-06-11,60
DURANGO,2020-06-12,48
DURANGO,2020-06-13,44
DURANGO,2020-06-14,65
DURANGO,2020-06-15,57
DURANGO,2020-06-16,40
DURANGO,2020-06-17,65
DURANGO,2020-06-18,57
DURANGO,2020-06-19,61
DURANGO,2020-06-20,56
DURANGO,2020-06-21,43
DURANGO,2020-06-22,91
DURANGO,2020-06-23,95
DURANGO,2020-06-24,70
DURANGO,2020-06-25,58
DURANGO,2020-06-26,82
DURANGO,2020-06-27,78
DURANGO,2020-06-28,76
DURANGO,2020-06-29,62
DURANGO,2020-06-30,59
DURANGO,2020-07-01,79
DURANGO,2020-07-02,46
DURANGO,2020-07-03,51
DURANGO,2020-07-04,52
DURANGO,2020-07-05,45
DURANGO,2020-07-06,100
DURANGO,2020-07-07,75
DURANGO,2020-07-08,53
DURANGO,2020-07-09,65
DURANGO,2020-07-10,95
DURANGO,2020-07-11,61
DURANGO,2020-07-12,53
DURANGO,2020-07-13,68
DURANGO,2020-07-14,75
DURANGO,2020-07-15,104
DURANGO,2020-07-16,55
DURANGO,2020-07-17,64
DURANGO,2020-07-18,75
DURANGO,2020-07-19,61
DURANGO,2020-07-20,130
DURANGO,2020-07-21,84
DURANGO,2020-07-22,54
DURANGO,2020-07-23,51
DURANGO,2020-07-24,76
DURANGO,2020-07-25,74
DURANGO,2020-07-26,72
DURANGO,2020-07-27,76
DURANGO,2020-07-28,81
DURANGO,2020-07-29,55
DURANGO,2020-07-30,75
DURANGO,2020-07-31,67
DURANGO,2020-08-01,84
DURANGO,2020-08-02,73
DURANGO,2020-08-03,85
DURANGO,2020-08-04,60
DURANGO,2020-08-05,70
DURANGO,2020-08-06,42
DURANGO,2020-08-07,67
DURANGO,2020-08-08,79
DURANGO,2020-08-09,70
DURANGO,2020-08-10,95
DURANGO,2020-08-11,89
DURANGO,2020-08-12,71
DURANGO,2020-08-13,52
DURANGO,2020-08-14,74
DURANGO,2020-08-15,55
DURANGO,2020-08-16,42
DURANGO,2020-08-17,63
DURANGO,2020-08-18,52
DURANGO,2020-08-19,29
DURANGO,2020-08-20,10
DURANGO,2020-08-21,3
GUANAJUATO,2020-03-10,1
GUANAJUATO,2020-03-12,2
GUANAJUATO,2020-03-14,3
GUANAJUATO,2020-03-15,3
GUANAJUATO,2020-03-16,10
GUANAJUATO,2020-03-17,4
GUANAJUATO,2020-03-18,2
GUANAJUATO,2020-03-19,1
GUANAJUATO,2020-03-20,7
GUANAJUATO,2020-03-21,4
GUANAJUATO,2020-03-22,5
GUANAJUATO,2020-03-23,2
GUANAJUATO,2020-03-24,3
GUANAJUATO,2020-03-25,3
GUANAJUATO,2020-03-26,5
GUANAJUATO,2020-03-27,5
GUANAJUATO,2020-03-28,2
GUANAJUATO,2020-03-30,1
GUANAJUATO,2020-03-31,1
GUANAJUATO,2020-04-01,8
GUANAJUATO,2020-04-02,7
GUANAJUATO,2020-04-03,6
GUANAJUATO,2020-04-04,3
GUANAJUATO,2020-04-05,5
GUANAJUATO,2020-04-06,3
GUANAJUATO,2020-04-07,1
GUANAJUATO,2020-04-08,5
GUANAJUATO,2020-04-09,5
GUANAJUATO,2020-04-10,5
GUANAJUATO,2020-04-11,5
GUANAJUATO,2020-04-12,7
GUANAJUATO,2020-04-13,11
GUANAJUATO,2020-04-14,20
GUANAJUATO,2020-04-15,16
GUANAJUATO,2020-04-16,15
GUANAJUATO,2020-04-17,6
GUANAJUATO,2020-04-18,15
GUANAJUATO,2020-04-19,13
GUANAJUATO,2020-04-20,15
GUANAJUATO,2020-04-21,13
GUANAJUATO,2020-04-22,13
GUANAJUATO,2020-04-23,10
GUANAJUATO,2020-04-24,20
GUANAJUATO,2020-04-25,14
GUANAJUATO,2020-04-26,21
GUANAJUATO,2020-04-27,17
GUANAJUATO,2020-04-28,10
GUANAJUATO,2020-04-29,8
GUANAJUATO,2020-04-30,21
GUANAJUATO,2020-05-01,33
GUANAJUATO,2020-05-02,37
GUANAJUATO,2020-05-03,27
GUANAJUATO,2020-05-04,29
GUANAJUATO,2020-05-05,33
GUANAJUATO,2020-05-06,28
GUANAJUATO,2020-05-07,42
GUANAJUATO,2020-05-08,38
GUANAJUATO,2020-05-09,40
GUANAJUATO,2020-05-10,30
GUANAJUATO,2020-05-11,51
GUANAJUATO,2020-05-12,48
GUANAJUATO,2020-05-13,28
GUANAJUATO,2020-05-14,34
GUANAJUATO,2020-05-15,66
GUANAJUATO,2020-05-16,52
GUANAJUATO,2020-05-17,59
GUANAJUATO,2020-05-18,71
GUANAJUATO,2020-05-19,51
GUANAJUATO,2020-05-20,63
GUANAJUATO,2020-05-21,28
GUANAJUATO,2020-05-22,87
GUANAJUATO,2020-05-23,100
GUANAJUATO,2020-05-24,111
GUANAJUATO,2020-05-25,157
GUANAJUATO,2020-05-26,108
GUANAJUATO,2020-05-27,129
GUANAJUATO,2020-05-28,123
GUANAJUATO,2020-05-29,171
GUANAJUATO,2020-05-30,164
GUANAJUATO,2020-05-31,158
GUANAJUATO,2020-06-01,200
GUANAJUATO,2020-06-02,158
GUANAJUATO,2020-06-03,158
GUANAJUATO,2020-06-04,156
GUANAJUATO,2020-06-05,184
GUANAJUATO,2020-06-06,204
GUANAJUATO,2020-06-07,143
GUANAJUATO,2020-06-08,213
GUANAJUATO,2020-06-09,194
GUANAJUATO,2020-06-10,231
GUANAJUATO,2020-06-11,173
GUANAJUATO,2020-06-12,267
GUANAJUATO,2020-06-13,255
GUANAJUATO,2020-06-14,347
GUANAJUATO,2020-06-15,365
GUANAJUATO,2020-06-16,276
GUANAJUATO,2020-06-17,224
GUANAJUATO,2020-06-18,255
GUANAJUATO,2020-06-19,351
GUANAJUATO,2020-06-20,453
GUANAJUATO,2020-06-21,289
GUANAJUATO,2020-06-22,321
GUANAJUATO,2020-06-23,301
GUANAJUATO,2020-06-24,322
GUANAJUATO,2020-06-25,309
GUANAJUATO,2020-06-26,279
GUANAJUATO,2020-06-27,311
GUANAJUATO,2020-06-28,386
GUANAJUATO,2020-06-29,408
GUANAJUATO,2020-06-30,376
GUANAJUATO,2020-07-01,503
GUANAJUATO,2020-07-02,309
GUANAJUATO,2020-07-03,434
GUANAJUATO,2020-07-04,391
GUANAJUATO,2020-07-05,425
GUANAJUATO,2020-07-06,524
GUANAJUATO,2020-07-07,366
GUANAJUATO,2020-07-08,341
GUANAJUATO,2020-07-09,349
GUANAJUATO,2020-07-10,580
GUANAJUATO,2020-07-11,404
GUANAJUATO,2020-07-12,496
GUANAJUATO,2020-07-13,541
GUANAJUATO,2020-07-14,327
GUANAJUATO,2020-07-15,423
GUANAJUATO,2020-07-16,355
GUANAJUATO,2020-07-17,395
GUANAJUATO,2020-07-18,500
GUANAJUATO,2020-07-19,519
GUANAJUATO,2020-07-20,604
GUANAJUATO,2020-07-21,358
GUANAJUATO,2020-07-22,381
GUANAJUATO,2020-07-23,359
GUANAJUATO,2020-07-24,402
GUANAJUATO,2020-07-25,671
GUANAJUATO,2020-07-26,384
GUANAJUATO,2020-07-27,393
GUANAJUATO,2020-07-28,381
GUANAJUATO,2020-07-29,343
GUANAJUATO,2020-07-30,290
GUANAJUATO,2020-07-31,378
GUANAJUATO,2020-08-01,510
GUANAJUATO,2020-08-02,294
GUANAJUATO,2020-08-03,366
GUANAJUATO,2020-08-04,299
GUANAJUATO,2020-08-05,293
GUANAJUATO,2020-08-06,242
GUANAJUATO,2020-08-07,306
GUANAJUATO,2020-08-08,369
GUANAJUATO,2020-08-09,340
GUANAJUATO,2020-08-10,454
GUANAJUATO,2020-08-11,243
GUANAJUATO,2020-08-12,215
GUANAJUATO,2020-08-13,188
GUANAJUATO,2020-08-14,212
GUANAJUATO,2020-08-15,213
GUANAJUATO,2020-08-16,138
GUANAJUATO,2020-08-17,87
GUANAJUATO,2020-08-18,30
GUANAJUATO,2020-08-19,7
GUANAJUATO,2020-08-20,1
GUERRERO,2020-03-08,1
GUERRERO,2020-03-09,1
GUERRERO,2020-03-11,1
GUERRERO,2020-03-12,1
GUERRERO,2020-03-13,1
GUERRERO,2020-03-15,3
GUERRERO,2020-03-16,1
GUERRERO,2020-03-17,3
GUERRERO,2020-03-18,2
GUERRERO,2020-03-19,2
GUERRERO,2020-03-20,3
GUERRERO,2020-03-21,3
GUERRERO,2020-03-22,1
GUERRERO,2020-03-23,3
GUERRERO,2020-03-24,1
GUERRERO,2020-03-25,1
GUERRERO,2020-03-26,3
GUERRERO,2020-03-28,1
GUERRERO,2020-03-29,2
GUERRERO,2020-03-30,4
GUERRERO,2020-03-31,5
GUERRERO,2020-04-01,4
GUERRERO,2020-04-02,5
GUERRERO,2020-04-03,8
GUERRERO,2020-04-04,10
GUERRERO,2020-04-05,6
GUERRERO,2020-04-06,8
GUERRERO,2020-04-07,5
GUERRERO,2020-04-08,13
GUERRERO,2020-04-09,6
GUERRERO,2020-04-10,12
GUERRERO,2020-04-11,9
GUERRERO,2020-04-12,8
GUERRERO,2020-04-13,15
GUERRERO,2020-04-14,3
GUERRERO,2020-04-15,14
GUERRERO,2020-04-16,7
GUERRERO,2020-04-17,9
GUERRERO,2020-04-18,13
GUERRERO,2020-04-19,17
GUERRERO,2020-04-20,25
GUERRERO,2020-04-21,17
GUERRERO,2020-04-22,19
GUERRERO,2020-04-23,25
GUERRERO,2020-04-24,37
GUERRERO,2020-04-25,35
GUERRERO,2020-04-26,21
GUERRERO,2020-04-27,23
GUERRERO,2020-04-28,29
GUERRERO,2020-04-29,36
GUERRERO,2020-04-30,38
GUERRERO,2020-05-01,58
GUERRERO,2020-05-02,35
GUERRERO,2020-05-03,45
GUERRERO,2020-05-04,48
GUERRERO,2020-05-05,37
GUERRERO,2020-05-06,36
GUERRERO,2020-05-07,40
GUERRERO,2020-05-08,53
GUERRERO,2020-05-09,59
GUERRERO,2020-05-10,66
GUERRERO,2020-05-11,66
GUERRERO,2020-05-12,71
GUERRERO,2020-05-13,74
GUERRERO,2020-05-14,91
GUERRERO,2020-05-15,145
GUERRERO,2020-05-16,114
GUERRERO,2020-05-17,101
GUERRERO,2020-05-18,156
GUERRERO,2020-05-19,111
GUERRERO,2020-05-20,120
GUERRERO,2020-05-21,98
GUERRERO,2020-05-22,97
GUERRERO,2020-05-23,121
GUERRERO,2020-05-24,96
GUERRERO,2020-05-25,106
GUERRERO,2020-05-26,126
GUERRERO,2020-05-27,111
GUERRERO,2020-05-28,112
GUERRERO,2020-05-29,115
GUERRERO,2020-05-30,110
GUERRERO,2020-05-31,97
GUERRERO,2020-06-01,155
GUERRERO,2020-06-02,116
GUERRERO,2020-06-03,112
GUERRERO,2020-06-04,89
GUERRERO,2020-06-05,114
GUERRERO,2020-06-06,130
GUERRERO,2020-06-07,106
GUERRERO,2020-06-08,133
GUERRERO,2020-06-09,137
GUERRERO,2020-06-10,168
GUERRERO,2020-06-11,109
GUERRERO,2020-06-12,129
GUERRERO,2020-06-13,112
GUERRERO,2020-06-14,93
GUERRERO,2020-06-15,138
GUERRERO,2020-06-16,100
GUERRERO,2020-06-17,105
GUERRERO,2020-06-18,134
GUERRERO,2020-06-19,139
GUERRERO,2020-06-20,158
GUERRERO,2020-06-21,102
GUERRERO,2020-06-22,150
GUERRERO,2020-06-23,123
GUERRERO,2020-06-24,143
GUERRERO,2020-06-25,239
GUERRERO,2020-06-26,244
GUERRERO,2020-06-27,241
GUERRERO,2020-06-28,265
GUERRERO,2020-06-29,218
GUERRERO,2020-06-30,170
GUERRERO,2020-07-01,250
GUERRERO,2020-07-02,136
GUERRERO,2020-07-03,164
GUERRERO,2020-07-04,157
GUERRERO,2020-07-05,115
GUERRERO,2020-07-06,104
GUERRERO,2020-07-07,86
GUERRERO,2020-07-08,115
GUERRERO,2020-07-09,150
GUERRERO,2020-07-10,190
GUERRERO,2020-07-11,130
GUERRERO,2020-07-12,133
GUERRERO,2020-07-13,125
GUERRERO,2020-07-14,101
GUERRERO,2020-07-15,174
GUERRERO,2020-07-16,167
GUERRERO,2020-07-17,144
GUERRERO,2020-07-18,168
GUERRERO,2020-07-19,179
GUERRERO,2020-07-20,258
GUERRERO,2020-07-21,137
GUERRERO,2020-07-22,126
GUERRERO,2020-07-23,128
GUERRERO,2020-07-24,143
GUERRERO,2020-07-25,184
GUERRERO,2020-07-26,135
GUERRERO,2020-07-27,191
GUERRERO,2020-07-28,156
GUERRERO,2020-07-29,133
GUERRERO,2020-07-30,100
GUERRERO,2020-07-31,129
GUERRERO,2020-08-01,226
GUERRERO,2020-08-02,181
GUERRERO,2020-08-03,153
GUERRERO,2020-08-04,106
GUERRERO,2020-08-05,136
GUERRERO,2020-08-06,98
GUERRERO,2020-08-07,112
GUERRERO,2020-08-08,161
GUERRERO,2020-08-09,83
GUERRERO,2020-08-10,110
GUERRERO,2020-08-11,87
GUERRERO,2020-08-12,85
GUERRERO,2020-08-13,94
GUERRERO,2020-08-14,72
GUERRERO,2020-08-15,92
GUERRERO,2020-08-16,43
GUERRERO,2020-08-17,33
GUERRERO,2020-08-18,16
GUERRERO,2020-08-19,8
GUERRERO,2020-08-20,4
GUERRERO,2020-08-21,1
HIDALGO,2020-02-22,1
HIDALGO,2020-03-07,1
HIDALGO,2020-03-08,1
HIDALGO,2020-03-12,1
HIDALGO,2020-03-13,3
HIDALGO,2020-03-14,1
HIDALGO,2020-03-16,1
HIDALGO,2020-03-18,2
HIDALGO,2020-03-19,2
HIDALGO,2020-03-20,3
HIDALGO,2020-03-21,1
HIDALGO,2020-03-23,6
HIDALGO,2020-03-24,3
HIDALGO,2020-03-25,2
HIDALGO,2020-03-26,3
HIDALGO,2020-03-27,4
HIDALGO,2020-03-28,2
HIDALGO,2020-03-29,5
HIDALGO,2020-03-30,7
HIDALGO,2020-03-31,5
HIDALGO,2020-04-02,1
HIDALGO,2020-04-03,4
HIDALGO,2020-04-04,1
HIDALGO,2020-04-05,5
HIDALGO,2020-04-06,8
HIDALGO,2020-04-07,2
HIDALGO,2020-04-08,5
HIDALGO,2020-04-09,5
HIDALGO,2020-04-10,7
HIDALGO,2020-04-11,9
HIDALGO,2020-04-12,7
HIDALGO,2020-04-13,11
HIDALGO,2020-04-14,6
HIDALGO,2020-04-15,8
HIDALGO,2020-04-16,15
HIDALGO,2020-04-17,10
HIDALGO,2020-04-18,20
HIDALGO,2020-04-19,18
HIDALGO,2020-04-20,35
HIDALGO,2020-04-21,25
HIDALGO,2020-04-22,19
HIDALGO,2020-04-23,23
HIDALGO,2020-04-24,27
HIDALGO,2020-04-25,21
HIDALGO,2020-04-26,31
HIDALGO,2020-04-27,33
HIDALGO,2020-04-28,29
HIDALGO,2020-04-29,26
HIDALGO,2020-04-30,30
HIDALGO,2020-05-01,37
HIDALGO,2020-05-02,28
HIDALGO,2020-05-03,34
HIDALGO,2020-05-04,45
HIDALGO,2020-05-05,33
HIDALGO,2020-05-06,36
HIDALGO,2020-05-07,32
HIDALGO,2020-05-08,54
HIDALGO,2020-05-09,49
HIDALGO,2020-05-10,63
HIDALGO,2020-05-11,64
HIDALGO,2020-05-12,48
HIDALGO,2020-05-13,67
HIDALGO,2020-05-14,69
HIDALGO,2020-05-15,72
HIDALGO,2020-05-16,44
HIDALGO,2020-05-17,53
HIDALGO,2020-05-18,94
HIDALGO,2020-05-19,81
HIDALGO,2020-05-20,78
HIDALGO,2020-05-21,53
HIDALGO,2020-05-22,85
HIDALGO,2020-05-23,84
HIDALGO,2020-05-24,50
HIDALGO,2020-05-25,110
HIDALGO,2020-05-26,63
HIDALGO,2020-05-27,58
HIDALGO,2020-05-28,57
HIDALGO,2020-05-29,62
HIDALGO,2020-05-30,66
HIDALGO,2020-05-31,65
HIDALGO,2020-06-01,80
HIDALGO,2020-06-02,68
HIDALGO,2020-06-03,66
HIDALGO,2020-06-04,62
HIDALGO,2020-06-05,86
HIDALGO,2020-06-06,76
HIDALGO,2020-06-07,68
HIDALGO,2020-06-08,78
HIDALGO,2020-06-09,75
HIDALGO,2020-06-10,95
HIDALGO,2020-06-11,65
HIDALGO,2020-06-12,54
HIDALGO,2020-06-13,65
HIDALGO,2020-06-14,47
HIDALGO,2020-06-15,102
HIDALGO,2020-06-16,58
HIDALGO,2020-06-17,72
HIDALGO,2020-06-18,85
HIDALGO,2020-06-19,61
HIDALGO,2020-06-20,98
HIDALGO,2020-06-21,60
HIDALGO,2020-06-22,70
HIDALGO,2020-06-23,79
HIDALGO,2020-06-24,67
HIDALGO,2020-06-25,85
HIDALGO,2020-06-26,74
HIDALGO,2020-06-27,67
HIDALGO,2020-06-28,65
HIDALGO,2020-06-29,63
HIDALGO,2020-06-30,77
HIDALGO,2020-07-01,97
HIDALGO,2020-07-02,70
HIDALGO,2020-07-03,83
HIDALGO,2020-07-04,56
HIDALGO,2020-07-05,66
HIDALGO,2020-07-06,97
HIDALGO,2020-07-07,82
HIDALGO,2020-07-08,75
HIDALGO,2020-07-09,91
HIDALGO,2020-07-10,100
HIDALGO,2020-07-11,93
HIDALGO,2020-07-12,86
HIDALGO,2020-07-13,114
HIDALGO,2020-07-14,94
HIDALGO,2020-07-15,124
HIDALGO,2020-07-16,116
HIDALGO,2020-07-17,139
HIDALGO,2020-07-18,106
HIDALGO,2020-07-19,118
HIDALGO,2020-07-20,171
HIDALGO,2020-07-21,98
HIDALGO,2020-07-22,102
HIDALGO,2020-07-23,107
HIDALGO,2020-07-24,114
HIDALGO,2020-07-25,120
HIDALGO,2020-07-26,92
HIDALGO,2020-07-27,129
HIDALGO,2020-07-28,117
HIDALGO,2020-07-29,116
HIDALGO,2020-07-30,93
HIDALGO,2020-07-31,117
HIDALGO,2020-08-01,151
HIDALGO,2020-08-02,114
HIDALGO,2020-08-03,141
HIDALGO,2020-08-04,78
HIDALGO,2020-08-05,126
HIDALGO,2020-08-06,113
HIDALGO,2020-08-07,101
HIDALGO,2020-08-08,126
HIDALGO,2020-08-09,109
HIDALGO,2020-08-10,145
HIDALGO,2020-08-11,77
HIDALGO,2020-08-12,74
HIDALGO,2020-08-13,68
HIDALGO,2020-08-14,92
HIDALGO,2020-08-15,98
HIDALGO,2020-08-16,48
HIDALGO,2020-08-17,44
HIDALGO,2020-08-18,35
HIDALGO,2020-08-19,24
HIDALGO,2020-08-20,8
HIDALGO,2020-08-21,2
JALISCO,2020-03-01,2
JALISCO,2020-03-04,1
JALISCO,2020-03-06,2
JALISCO,2020-03-07,1
JALISCO,2020-03-08,3
JALISCO,2020-03-09,3
JALISCO,2020-03-10,4
JALISCO,2020-03-11,6
JALISCO,2020-03-12,8
JALISCO,2020-03-13,9
JALISCO,2020-03-14,8
JALISCO,2020-03-15,2
JALISCO,2020-03-16,6
JALISCO,2020-03-17,12
JALISCO,2020-03-18,8
JALISCO,2020-03-20,8
JALISCO,2020-03-21,10
JALISCO,2020-03-22,6
JALISCO,2020-03-23,6
JALISCO,2020-03-24,4
JALISCO,2020-03-25,4
JALISCO,2020-03-26,1
JALISCO,2020-03-27,8
JALISCO,2020-03-28,2
JALISCO,2020-03-29,4
JALISCO,2020-03-30,8
JALISCO,2020-03-31,5
JALISCO,2020-04-01,3
JALISCO,2020-04-02,9
JALISCO,2020-04-03,8
JALISCO,2020-04-04,4
JALISCO,2020-04-05,3
JALISCO,2020-04-06,6
JALISCO,2020-04-07,10
JALISCO,2020-04-08,8
JALISCO,2020-04-09,6
JALISCO,2020-04-10,6
JALISCO,2020-04-11,4
JALISCO,2020-04-12,7
JALISCO,2020-04-13,12
JALISCO,2020-04-14,13
JALISCO,2020-04-15,7
JALISCO,2020-04-16,15
JALISCO,2020-04-17,13
JALISCO,2020-04-18,8
JALISCO,2020-04-19,11
JALISCO,2020-04-20,20
JALISCO,2020-04-21,20
JALISCO,2020-04-22,17
JALISCO,2020-04-23,23
JALISCO,2020-04-24,21
JALISCO,2020-04-25,18
JALISCO,2020-04-26,19
JALISCO,2020-04-27,20
JALISCO,2020-04-28,19
JALISCO,2020-04-29,19
JALISCO,2020-04-30,32
JALISCO,2020-05-01,23
JALISCO,2020-05-02,34
JALISCO,2020-05-03,27
JALISCO,2020-05-04,46
JALISCO,2020-05-05,34
JALISCO,2020-05-06,23
JALISCO,2020-05-07,30
JALISCO,2020-05-08,21
JALISCO,2020-05-09,37
JALISCO,2020-05-10,42
JALISCO,2020-05-11,48
JALISCO,2020-05-12,36
JALISCO,2020-05-13,48
JALISCO,2020-05-14,50
JALISCO,2020-05-15,47
JALISCO,2020-05-16,34
JALISCO,2020-05-17,66
JALISCO,2020-05-18,64
JALISCO,2020-05-19,78
JALISCO,2020-05-20,65
JALISCO,2020-05-21,74
JALISCO,2020-05-22,82
JALISCO,2020-05-23,86
JALISCO,2020-05-24,128
JALISCO,2020-05-25,168
JALISCO,2020-05-26,126
JALISCO,2020-05-27,134
JALISCO,2020-05-28,154
JALISCO,2020-05-29,164
JALISCO,2020-05-30,158
JALISCO,2020-05-31,143
JALISCO,2020-06-01,286
JALISCO,2020-06-02,187
JALISCO,2020-06-03,157
JALISCO,2020-06-04,167
JALISCO,2020-06-05,191
JALISCO,2020-06-06,176
JALISCO,2020-06-07,213
JALISCO,2020-06-08,234
JALISCO,2020-06-09,196
JALISCO,2020-06-10,198
JALISCO,2020-06-11,183
JALISCO,2020-06-12,159
JALISCO,2020-06-13,152
JALISCO,2020-06-14,170
JALISCO,2020-06-15,212
JALISCO,2020-06-16,177
JALISCO,2020-06-17,180
JALISCO,2020-06-18,172
JALISCO,2020-06-19,167
JALISCO,2020-06-20,227
JALISCO,2020-06-21,161
JALISCO,2020-06-22,178
JALISCO,2020-06-23,145
JALISCO,2020-06-24,170
JALISCO,2020-06-25,159
JALISCO,2020-06-26,208
JALISCO,2020-06-27,143
JALISCO,2020-06-28,178
JALISCO,2020-06-29,198
JALISCO,2020-06-30,217
JALISCO,2020-07-01,242
JALISCO,2020-07-02,178
JALISCO,2020-07-03,203
JALISCO,2020-07-04,206
JALISCO,2020-07-05,205
JALISCO,2020-07-06,247
JALISCO,2020-07-07,192
JALISCO,2020-07-08,172
JALISCO,2020-07-09,202
JALISCO,2020-07-10,257
JALISCO,2020-07-11,220
JALISCO,2020-07-12,216
JALISCO,2020-07-13,281
JALISCO,2020-07-14,238
JALISCO,2020-07-15,250
JALISCO,2020-07-16,229
JALISCO,2020-07-17,238
JALISCO,2020-07-18,256
JALISCO,2020-07-19,206
JALISCO,2020-07-20,309
JALISCO,2020-07-21,177
JALISCO,2020-07-22,181
JALISCO,2020-07-23,186
JALISCO,2020-07-24,222
JALISCO,2020-07-25,183
JALISCO,2020-07-26,229
JALISCO,2020-07-27,245
